month,variable,value
2020-09-01,A83728639F,9903.3
2020-12-01,A83728639F,10500.2
2021-03-01,A83728639F,11237.0
2021-06-01,A83728639F,12261.1
2021-09-01,A83728639F,12552.9
2021-12-01,A83728639F,13432.2
2011-09-01,A83728644X,233784.2
2011-12-01,A83728644X,232911.9
2012-03-01,A83728644X,234939.6
2012-06-01,A83728644X,235976.8
2012-09-01,A83728644X,233521.9
2012-12-01,A83728644X,237570.3
2013-03-01,A83728644X,239143.7
2013-06-01,A83728644X,240818.2
2013-09-01,A83728644X,243285.8
2013-12-01,A83728644X,249781.4
2014-03-01,A83728644X,251928.0
2014-06-01,A83728644X,254516.1
2014-09-01,A83728644X,257175.3
2014-12-01,A83728644X,262982.9
2015-03-01,A83728644X,266011.0
2015-06-01,A83728644X,273939.0
2015-09-01,A83728644X,278065.4
2015-12-01,A83728644X,277855.8
2016-03-01,A83728644X,276573.4
2016-06-01,A83728644X,280264.4
2016-09-01,A83728644X,283293.1
2016-12-01,A83728644X,293478.4
2017-03-01,A83728644X,299272.5
2017-06-01,A83728644X,305017.3
2017-09-01,A83728644X,305331.6
2017-12-01,A83728644X,311368.8
2018-03-01,A83728644X,312679.9
2018-06-01,A83728644X,310864.0
2018-09-01,A83728644X,309930.0
2018-12-01,A83728644X,308852.2
2019-03-01,A83728644X,303851.9
2019-06-01,A83728644X,307104.4
2019-09-01,A83728644X,318011.3
2019-12-01,A83728644X,323380.9
2020-03-01,A83728644X,328428.1
2020-06-01,A83728644X,328669.3
2020-09-01,A83728644X,338452.0
2020-12-01,A83728644X,356962.2
2021-03-01,A83728644X,371651.6
2021-06-01,A83728644X,389092.0
2021-09-01,A83728644X,417371.3
2021-12-01,A83728644X,440484.6
2011-09-01,A83728606K,1535219.2
2011-12-01,A83728606K,1523085.2
2012-03-01,A83728606K,1559361.3
2012-06-01,A83728606K,1577280.7
2012-09-01,A83728606K,1558673.2
2012-12-01,A83728606K,1613615.6
2013-03-01,A83728606K,1638135.0
2013-06-01,A83728606K,1673048.4
2013-09-01,A83728606K,1718159.4
2013-12-01,A83728606K,1800657.2
2014-03-01,A83728606K,1835872.3
